,was_deleted,time_taken_seconds,backspaces,word_length,delay_after_word_seconds,start_time,end_time,word,versions,prompt_id,prompt,response,char_count,is_short,is_long,chars_per_second,vowel_ratio,word_frequency,has_period,has_comma,is_hyphenated,nr_versions,prev_word_length,prev_time,prev_pause,prev_pause_ratio,word_position,word_relative_position,keyboard_distance,avg_keyboard_distance,sentence_length,edit_distance,distance_backspace_interaction,edit_length_ratio,frequency_length_ratio,position_sentence_interaction,version_edit_interaction
2592,0,0.712,0,8,0.28910000014305104,2025-02-01T14:32:25.805Z,2025-02-01T14:32:26.517Z,learning,['learning'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,8,0,1,11.235955056179776,0.375,4.92,0,0,0,1,4,0.916,0.28350000000000003,0.39817415730337086,5,0.19230769230769232,24.89015869776647,3.5557369568237815,122,0,0.0,0.0,0.5466666666666666,23.461538461538463,0
2593,0,0.421,0,3,0.253200000047683,2025-02-01T14:32:26.633Z,2025-02-01T14:32:27.054Z,new,['new'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,3,1,0,7.125890736342043,0.3333333333333333,6.25,0,0,0,1,8,0.712,0.28910000014305104,0.6866983376319502,6,0.23076923076923078,6.788225099390856,3.394112549695428,122,0,0.0,0.0,1.5625,28.153846153846157,0
2594,0,5.707,0,7,0.714200000047683,2025-02-01T14:32:27.173Z,2025-02-01T14:32:32.880Z,tricks;,"['tricks', 'tricks;']",246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,7,0,0,1.2265638689328895,0.14285714285714285,4.15,0,0,0,2,3,0.421,0.253200000047683,0.04436656738175627,7,0.2692307692307692,39.03229432149742,6.505382386916236,122,1,0.0,0.125,0.51875,32.84615384615385,2
2595,0,0.674,0,2,0.21859999990463203,2025-02-01T14:32:33.070Z,2025-02-01T14:32:33.744Z,it,['it'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,2,1,0,2.9673590504451037,0.5,6.95,0,0,0,1,7,5.707,0.714200000047683,1.059643916984693,8,0.3076923076923077,4.242640687119285,4.242640687119285,122,0,0.0,0.0,2.316666666666667,37.53846153846154,0
2596,0,0.339,0,3,0.24809999990463202,2025-02-01T14:32:33.849Z,2025-02-01T14:32:34.188Z,was,['was'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,3,1,0,8.849557522123893,0.3333333333333333,6.82,0,0,0,1,2,0.674,0.21859999990463203,0.6448377578307729,9,0.34615384615384615,2.5455844122715714,1.2727922061357857,122,0,0.0,0.0,1.705,42.230769230769226,0
2597,0,0.602,0,5,2.800200000047684,2025-02-01T14:32:34.320Z,2025-02-01T14:32:34.922Z,funny,['funny'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,5,0,0,8.305647840531561,0.2,5.02,0,0,0,1,3,0.339,0.24809999990463202,0.41212624568875755,10,0.38461538461538464,5.37401153701776,1.34350288425444,122,0,0.0,0.0,0.8366666666666666,46.92307692307693,0
2598,0,3.2560000000000002,0,4,3.054800000190734,2025-02-01T14:32:35.101Z,2025-02-01T14:32:38.357Z,when,['when'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,4,1,0,1.2285012285012284,0.25,6.37,0,0,0,1,5,0.602,2.800200000047684,0.8600122850269298,11,0.4230769230769231,15.839191898578665,5.279730632859555,122,0,0.0,0.0,1.274,51.61538461538461,0
2599,0,2.823,0,3,0.20750000000000002,2025-02-01T14:32:38.777Z,2025-02-01T14:32:41.600Z,the,['the'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,3,1,0,1.0626992561105206,0.3333333333333333,7.73,0,0,0,1,4,3.2560000000000002,3.054800000190734,1.0821112292563704,12,0.46153846153846156,6.222539674441619,3.1112698372208096,122,0,0.0,0.0,1.9325,56.307692307692314,0
2600,0,0.644,0,7,0.7815000000000001,2025-02-01T14:32:41.747Z,2025-02-01T14:32:42.391Z,trainer,['trainer'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,7,0,0,10.869565217391305,0.42857142857142855,4.08,0,0,0,1,3,2.823,0.20750000000000002,0.3222049689440994,13,0.5,23.475945135393378,3.912657522565563,122,0,0.0,0.0,0.51,61.0,0
2601,0,0.927,0,4,0.264800000190734,2025-02-01T14:32:42.571Z,2025-02-01T14:32:43.498Z,gave,['gave'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,4,1,0,4.314994606256742,0.5,5.25,0,0,0,1,7,0.644,0.7815000000000001,0.843042071197411,14,0.5384615384615384,13.293607486307094,4.431202495435698,122,0,0.0,0.0,1.05,65.6923076923077,0
2602,0,0.137,0,1,0.203599999904632,2025-02-01T14:32:43.626Z,2025-02-01T14:32:43.763Z,a,['a'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,1,1,0,7.2992700729927,1.0,7.36,0,0,0,1,4,0.927,0.264800000190734,1.9328467167206862,15,0.5769230769230769,0.0,0.0,122,0,0.0,0.0,3.68,70.38461538461537,0
2603,0,0.906,0,5,0.961,2025-02-01T14:32:43.878Z,2025-02-01T14:32:44.784Z,treat,['treat'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,5,0,0,5.518763796909492,0.4,4.75,0,0,0,1,1,0.137,0.203599999904632,0.22472406170489184,16,0.6153846153846154,10.748023074035522,2.6870057685088806,122,0,0.0,0.0,0.7916666666666666,75.07692307692308,0
2604,0,0.436,0,2,0.34240000009536703,2025-02-01T14:32:45.380Z,2025-02-01T14:32:45.816Z,to,['to'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,2,1,0,4.587155963302752,0.5,7.43,0,0,0,1,5,0.906,0.961,2.2041284403669725,17,0.6538461538461539,5.656854249492381,5.656854249492381,122,0,0.0,0.0,2.4766666666666666,79.76923076923077,0
2605,0,0.547,0,3,0.402799999952316,2025-02-01T14:32:46.027Z,2025-02-01T14:32:46.574Z,the,['the'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,3,1,0,5.484460694698354,0.3333333333333333,7.73,0,0,0,1,2,0.436,0.34240000009536703,0.6259597807959177,18,0.6923076923076923,6.222539674441619,3.1112698372208096,122,0,0.0,0.0,1.9325,84.46153846153845,0
2606,0,0.633,0,4,0.6072999999523161,2025-02-01T14:32:46.698Z,2025-02-01T14:32:47.331Z,dogs,['dogs'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,4,1,0,6.3191153238546605,0.25,4.77,0,0,0,1,3,0.547,0.402799999952316,0.6363349130368342,19,0.7307692307692307,17.819090885900998,5.939696961966999,122,0,0.0,0.0,0.954,89.15384615384615,0
2607,0,0.8210000000000001,0,4,0.531,2025-02-01T14:32:47.552Z,2025-02-01T14:32:48.373Z,each,['each'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,4,1,0,4.872107186358099,0.5,5.69,0,0,0,1,4,0.633,0.6072999999523161,0.7397076735107382,20,0.7692307692307693,9.616652224137045,3.205550741379015,122,0,0.0,0.0,1.1380000000000001,93.84615384615385,0
2608,0,0.977,0,4,0.467799999952316,2025-02-01T14:32:48.645Z,2025-02-01T14:32:49.622Z,tail,['tail'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,4,1,0,4.094165813715455,0.5,4.34,0,0,0,1,4,0.8210000000000001,0.531,0.5435005117707268,21,0.8076923076923077,16.68772003600252,5.562573345334173,122,0,0.0,0.0,0.868,98.53846153846155,0
2609,0,0.855,0,3,0.453700000047683,2025-02-01T14:32:49.866Z,2025-02-01T14:32:50.721Z,was,['was'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,3,1,0,3.5087719298245617,0.3333333333333333,6.82,0,0,0,1,4,0.977,0.467799999952316,0.5471345028682059,22,0.8461538461538461,2.5455844122715714,1.2727922061357857,122,0,0.0,0.0,1.705,103.23076923076923,0
2610,0,1.18,0,8,1.275900000095367,2025-02-01T14:32:50.917Z,2025-02-01T14:32:52.097Z,wagging.,['wagging.'],246,Tell about a day at a dog training school.,I enjoyed watching dogs learning new tricks; it was funny when the trainer gave a treat to the dogs each tail was wagging.,8,0,1,6.779661016949153,0.25,2.87,1,0,0,1,3,0.855,0.453700000047683,0.3844915254641382,23,0.8846153846153846,21.213203435596427,3.0304576336566322,122,0,0.0,0.0,0.3188888888888889,107.92307692307692,0
2611,0,2.167,0,10,0.31469999980926505,2025-02-01T14:33:18.380Z,2025-02-01T14:33:20.547Z,Everything,['Everything'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",10,0,1,4.6146746654360875,0.2,5.54,0,0,0,1,8,1.18,1.275900000095367,0.5887863406069992,1,0.07142857142857142,18.950461735799475,2.105606859533275,88,0,0.0,0.0,0.5036363636363637,6.285714285714286,0
2612,0,0.387,0,3,0.6890000000000001,2025-02-01T14:33:20.711Z,2025-02-01T14:33:21.098Z,was,['was'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",3,1,0,7.751937984496124,0.3333333333333333,6.82,0,0,0,1,10,2.167,0.31469999980926505,0.8131782940807882,2,0.14285714285714285,2.5455844122715714,1.2727922061357857,88,0,0.0,0.0,1.705,12.571428571428571,0
2613,0,0.67,0,2,0.332099999904632,2025-02-01T14:33:21.214Z,2025-02-01T14:33:21.884Z,so,['so'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",2,1,0,2.9850746268656714,0.5,6.52,0,0,0,1,3,0.387,0.6890000000000001,1.028358208955224,3,0.21428571428571427,9.616652224137045,9.616652224137045,88,0,0.0,0.0,2.1733333333333333,18.857142857142858,0
2614,0,1.613,0,7,8.66939999985695,2025-02-01T14:33:22.110Z,2025-02-01T14:33:23.723Z,chaotic,['chaotic'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",7,0,0,4.3397396156230625,0.42857142857142855,3.67,0,0,0,1,2,0.67,0.332099999904632,0.20588964656207812,4,0.2857142857142857,37.33523804664971,6.2225396744416175,88,0,0.0,0.0,0.45875,25.142857142857142,0
2615,0,8.383,0,2,0.2725,2025-02-01T14:33:24.101Z,2025-02-01T14:33:32.484Z,in,['in'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",2,1,0,0.23857807467493738,0.5,7.27,0,0,0,1,7,1.613,8.66939999985695,1.0341643802763867,5,0.35714285714285715,1.6970562748477143,1.6970562748477143,88,0,0.0,0.0,2.4233333333333333,31.42857142857143,0
2616,0,0.301,0,3,0.202599999904632,2025-02-01T14:33:32.649Z,2025-02-01T14:33:32.950Z,the,['the'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",3,1,0,9.966777408637874,0.3333333333333333,7.73,0,0,0,1,2,8.383,0.2725,0.9053156146179403,6,0.42857142857142855,6.222539674441619,3.1112698372208096,88,0,0.0,0.0,1.9325,37.714285714285715,0
2617,0,2.645,0,8,0.28800000000000003,2025-02-01T14:33:33.002Z,2025-02-01T14:33:35.647Z,"kitchen,","['kitchen,']",247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",8,0,1,3.0245746691871456,0.25,4.65,0,1,0,1,3,0.301,0.202599999904632,0.0765973534611085,7,0.5,22.344574285494904,3.192082040784986,88,0,0.0,0.0,0.5166666666666667,44.0,0
2618,0,0.504,0,5,0.796899999856948,2025-02-01T14:33:35.836Z,2025-02-01T14:33:36.340Z,chefs,['chefs'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",5,0,0,9.920634920634921,0.2,3.64,0,0,0,1,8,2.645,0.28800000000000003,0.5714285714285715,8,0.5714285714285714,12.445079348883239,3.1112698372208096,88,0,0.0,0.0,0.6066666666666667,50.285714285714285,0
2619,0,1.106,0,4,2.3485,2025-02-01T14:33:36.540Z,2025-02-01T14:33:37.646Z,were,['were'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",4,1,0,3.6166365280289328,0.5,6.34,0,0,0,1,5,0.504,0.796899999856948,0.7205244121672224,9,0.6428571428571429,4.242640687119286,1.4142135623730951,88,0,0.0,0.0,1.268,56.57142857142858,0
2620,0,3.212,0,7,0.2705,2025-02-01T14:33:37.848Z,2025-02-01T14:33:41.060Z,rapidly,['rapidly'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",7,0,0,2.179327521793275,0.2857142857142857,4.34,0,0,0,1,4,1.106,2.3485,0.7311643835616438,10,0.7142857142857143,39.032294321497425,6.505382386916238,88,0,0.0,0.0,0.5425,62.85714285714286,0
2621,0,1.117,0,9,0.7295,2025-02-01T14:33:41.164Z,2025-02-01T14:33:42.281Z,preparing,['preparing'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",9,0,1,8.057296329453894,0.3333333333333333,4.33,0,0,0,1,7,3.212,0.2705,0.2421665174574754,11,0.7857142857142857,45.82051942088828,5.727564927611035,88,0,0.0,0.0,0.433,69.14285714285714,0
2622,0,0.844,0,3,0.20090000009536702,2025-02-01T14:33:42.397Z,2025-02-01T14:33:43.241Z,the,['the'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",3,1,0,3.5545023696682465,0.3333333333333333,7.73,0,0,0,1,9,1.117,0.7295,0.8643364928909953,12,0.8571428571428571,6.222539674441619,3.1112698372208096,88,0,0.0,0.0,1.9325,75.42857142857143,0
2623,0,0.634,0,5,0.24490000009536703,2025-02-01T14:33:43.350Z,2025-02-01T14:33:43.984Z,first,['first'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",5,0,0,7.886435331230284,0.2,6.11,0,0,0,1,3,0.844,0.20090000009536702,0.31687697175925394,13,0.9285714285714286,17.53624817342638,4.384062043356595,88,0,0.0,0.0,1.0183333333333333,81.71428571428572,0
2624,0,0.9430000000000001,0,7,1.266799999952316,2025-02-01T14:33:44.063Z,2025-02-01T14:33:45.006Z,plates.,['plates.'],247,Share what a bustling industrial kitchen looks like during a banquet preparation.,"Everything was so chaotic in the kitchen, chefs were rapidly preparing the first plates.",7,0,0,7.423117709437964,0.2857142857142857,4.22,1,0,0,1,5,0.634,0.24490000009536703,0.259703075392754,14,1.0,32.52691193458119,5.421151989096866,88,0,0.0,0.0,0.5275,88.0,0
2625,0,0.0,0,1,0.3155,2025-02-01T14:34:31.411Z,2025-02-01T14:34:31.411Z,I,['I'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,1,1,0,20.0,0.0,7.09,0,0,0,1,7,0.9430000000000001,1.266799999952316,25.33599999904632,1,0.07692307692307693,0.0,0.0,66,0,0.0,0.0,3.545,5.0769230769230775,0
2626,0,0.9540000000000001,0,5,0.36150000000000004,2025-02-01T14:34:31.630Z,2025-02-01T14:34:32.584Z,carve,['carve'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,5,0,0,5.2410901467505235,0.4,3.41,0,0,0,1,1,0.0,0.3155,0.33071278825995803,2,0.15384615384615385,11.31370849898476,2.82842712474619,66,0,0.0,0.0,0.5683333333333334,10.153846153846155,0
2627,0,0.225,0,2,0.28120000004768303,2025-02-01T14:34:32.799Z,2025-02-01T14:34:33.024Z,in,['in'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,2,1,0,8.88888888888889,0.5,7.27,0,0,0,1,5,0.9540000000000001,0.36150000000000004,1.606666666666667,3,0.23076923076923078,1.6970562748477143,1.6970562748477143,66,0,0.0,0.0,2.4233333333333333,15.230769230769232,0
2628,0,0.87,0,7,13.881299999952317,2025-02-01T14:34:33.214Z,2025-02-01T14:34:34.084Z,silence,['silence'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,7,0,0,8.045977011494253,0.42857142857142855,4.46,0,0,0,1,2,0.225,0.28120000004768303,0.3232183908594058,4,0.3076923076923077,29.415642097360376,4.902607016226729,66,0,0.0,0.0,0.5575,20.30769230769231,0
2629,0,0.419,0,3,0.28759999990463203,2025-02-01T14:34:47.800Z,2025-02-01T14:34:48.219Z,and,['and'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,3,1,0,7.159904534606206,0.3333333333333333,7.41,0,0,0,1,7,0.87,13.881299999952317,33.129594271962574,5,0.38461538461538464,13.010764773832474,6.505382386916237,66,0,0.0,0.0,1.8525,25.384615384615387,0
2630,0,0.447,0,3,0.48970000004768305,2025-02-01T14:34:48.339Z,2025-02-01T14:34:48.786Z,the,['the'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,3,1,0,6.7114093959731544,0.3333333333333333,7.73,0,0,0,1,3,0.419,0.28759999990463203,0.6434004472139419,6,0.46153846153846156,6.222539674441619,3.1112698372208096,66,0,0.0,0.0,1.9325,30.461538461538463,0
2631,0,1.9140000000000001,0,9,1.2305,2025-02-01T14:34:49.151Z,2025-02-01T14:34:51.065Z,sculpture,['sculpture'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,9,0,1,4.70219435736677,0.3333333333333333,3.92,0,0,0,1,3,0.447,0.48970000004768305,0.2558516196696358,7,0.5384615384615384,26.587214972614188,3.3234018715767735,66,0,0.0,0.0,0.392,35.53846153846154,0
2632,0,2.842,0,6,0.8177000000476831,2025-02-01T14:34:51.214Z,2025-02-01T14:34:54.056Z,slowly,['slowly'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,6,0,0,2.1111893033075297,0.16666666666666666,4.63,0,0,0,1,9,1.9140000000000001,1.2305,0.43296973961998586,8,0.6153846153846154,34.78965363437813,6.9579307268756265,66,0,0.0,0.0,0.6614285714285714,40.61538461538462,0
2633,0,2.922,1,7,0.312900000095367,2025-02-01T14:34:54.216Z,2025-02-01T14:34:57.138Z,started,"['stat', 'starte', 'started']",248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,7,0,0,2.3956194387405887,0.2857142857142857,5.39,0,0,0,3,6,2.842,0.8177000000476831,0.2798425735960585,9,0.6923076923076923,48.366103833159855,6.045762979144982,66,3,48.366103833159855,0.375,0.67375,45.69230769230769,9
2634,0,0.179,0,2,0.267,2025-02-01T14:34:57.318Z,2025-02-01T14:34:57.497Z,to,['to'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,2,1,0,11.1731843575419,0.5,7.43,0,0,0,1,7,2.922,0.312900000095367,1.7480446932702067,10,0.7692307692307693,5.656854249492381,5.656854249492381,66,0,0.0,0.0,2.4766666666666666,50.769230769230774,0
2635,0,0.367,0,4,0.19930000019073402,2025-02-01T14:34:57.696Z,2025-02-01T14:34:58.063Z,take,['take'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,4,1,0,10.899182561307903,0.5,5.92,0,0,0,1,2,0.179,0.267,0.7275204359673025,11,0.8461538461538461,22.627416997969522,7.542472332656508,66,0,0.0,0.0,1.184,55.84615384615385,0
2636,0,4.199,0,6,1.222299999952316,2025-02-01T14:34:58.158Z,2025-02-01T14:35:02.357Z,shape.,['shape.'],248,Describe a quiet afternoon in a sculpture workshop.,I carve in silence and the sculpture slowly started to take shape.,6,0,0,1.428911645629912,0.3333333333333333,4.72,1,0,0,1,4,0.367,0.19930000019073402,0.047463681874430584,12,0.9230769230769231,44.68914857098981,8.937829714197962,66,0,0.0,0.0,0.6742857142857143,60.92307692307693,0
2637,0,0.0,0,1,0.28840000009536704,2025-02-01T14:35:29.048Z,2025-02-01T14:35:29.048Z,I,['I'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,1,1,0,20.0,0.0,7.09,0,0,0,1,6,4.199,1.222299999952316,24.44599999904632,1,0.034482758620689655,0.0,0.0,138,0,0.0,0.0,3.545,4.758620689655173,0
2638,0,0.317,0,3,0.223700000047683,2025-02-01T14:35:29.245Z,2025-02-01T14:35:29.562Z,saw,['saw'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,3,1,0,9.46372239747634,0.3333333333333333,5.34,0,0,0,1,1,0.0,0.28840000009536704,0.9097791801115679,2,0.06896551724137931,2.5455844122715714,1.2727922061357857,138,0,0.0,0.0,1.335,9.517241379310345,0
2639,0,0.227,0,2,0.34920000004768303,2025-02-01T14:35:29.679Z,2025-02-01T14:35:29.906Z,so,['so'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,2,1,0,8.810572687224669,0.5,6.52,0,0,0,1,3,0.317,0.223700000047683,0.9854625552761366,3,0.10344827586206896,9.616652224137045,9.616652224137045,138,0,0.0,0.0,2.1733333333333333,14.275862068965518,0
2640,0,0.839,0,4,0.28890000009536704,2025-02-01T14:35:30.089Z,2025-02-01T14:35:30.928Z,many,['many'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,4,1,0,4.767580452920143,0.25,5.91,0,0,0,1,2,0.227,0.34920000004768303,0.4162097735967617,4,0.13793103448275862,18.384776310850235,6.128258770283412,138,0,0.0,0.0,1.182,19.03448275862069,0
2641,0,0.434,0,4,1.993900000095367,2025-02-01T14:35:31.050Z,2025-02-01T14:35:31.484Z,fans,['fans'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,4,1,0,9.216589861751153,0.25,5.03,0,0,0,1,4,0.839,0.28890000009536704,0.6656682029847166,5,0.1724137931034483,18.667619023324853,6.2225396744416175,138,0,0.0,0.0,1.006,23.793103448275865,0
2642,0,2.646,0,8,0.36629999995231605,2025-02-01T14:35:31.729Z,2025-02-01T14:35:34.375Z,chatting,['chatting'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,8,0,1,3.0234315948601664,0.25,3.77,0,0,0,1,4,0.434,1.993900000095367,0.7535525321600027,6,0.20689655172413793,24.041630560342615,3.4345186514775166,138,0,0.0,0.0,0.41888888888888887,28.551724137931036,0
2643,0,1.5710000000000002,0,9,0.43380000019073406,2025-02-01T14:35:34.498Z,2025-02-01T14:35:36.069Z,excitedly,['excitedly'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,9,0,1,5.728835136855506,0.3333333333333333,3.06,0,0,0,1,8,2.646,0.36629999995231605,0.23316359003966647,7,0.2413793103448276,28.001428534987276,3.5001785668734096,138,0,0.0,0.0,0.306,33.310344827586206,0
2644,0,0.8180000000000001,0,6,0.23770000004768302,2025-02-01T14:35:36.195Z,2025-02-01T14:35:37.013Z,before,['before'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,6,0,0,7.334963325183374,0.5,5.93,0,0,0,1,9,1.5710000000000002,0.43380000019073406,0.5303178486439292,8,0.27586206896551724,20.930360723121808,4.186072144624362,138,0,0.0,0.0,0.8471428571428571,38.06896551724138,0
2645,0,0.33,0,3,0.616099999904632,2025-02-01T14:35:37.127Z,2025-02-01T14:35:37.457Z,the,['the'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,3,1,0,9.09090909090909,0.3333333333333333,7.73,0,0,0,1,6,0.8180000000000001,0.23770000004768302,0.7203030304475243,9,0.3103448275862069,6.222539674441619,3.1112698372208096,138,0,0.0,0.0,1.9325,42.827586206896555,0
2646,0,1.6840000000000002,0,10,0.910700000047683,2025-02-01T14:35:37.556Z,2025-02-01T14:35:39.240Z,convention,['convention'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,10,0,1,5.938242280285035,0.4,4.5,0,0,0,1,3,0.33,0.616099999904632,0.3658551068317292,10,0.3448275862068966,32.526911934581186,3.614101326064576,138,0,0.0,0.0,0.4090909090909091,47.58620689655173,0
2647,0,1.846,0,8,0.36570000004768305,2025-02-01T14:35:40.006Z,2025-02-01T14:35:41.852Z,started;,['started;'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,8,0,1,4.333694474539545,0.25,5.39,0,0,0,1,10,1.6840000000000002,0.910700000047683,0.4933369447712259,11,0.3793103448275862,27.71858582251266,3.959797974644666,138,0,0.0,0.0,0.5988888888888888,52.3448275862069,0
2648,0,0.442,0,3,1.861600000143051,2025-02-01T14:35:42.045Z,2025-02-01T14:35:42.487Z,now,['now'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,3,1,0,6.787330316742081,0.3333333333333333,6.18,0,0,0,1,8,1.846,0.36570000004768305,0.8273755657187399,12,0.41379310344827586,13.010764773832474,6.505382386916237,138,0,0.0,0.0,1.545,57.10344827586207,0
2649,0,2.129,0,3,0.326599999904632,2025-02-01T14:35:42.660Z,2025-02-01T14:35:44.789Z,all,['all'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,3,1,0,1.4091122592766556,0.3333333333333333,6.52,0,0,0,1,3,0.442,1.861600000143051,0.874401127356999,13,0.4482758620689655,11.31370849898476,5.65685424949238,138,0,0.0,0.0,1.63,61.862068965517246,0
2650,0,0.25,0,2,1.035700000047683,2025-02-01T14:35:44.961Z,2025-02-01T14:35:45.211Z,of,['of'],249,Tell about a crowded comic convention.,I saw so many fans chatting excitedly before the convention started; now all of us are waiting for the speaker to bring on the main event.,2,1,0,8.0,0.5,7.4,0,0,0,1,3,2.129,0.326599999904632,1.306399999618528,14,0.4827586206896552,6.788225099390856,6.788225099390856,138,0,0.0,0.0,2.466666666666667,66.62068965517241,0
